model_rollout_seconds,one_step_mae,one_step_relative_rmse,one_step_rmse,rollout_mae,rollout_relative_rmse,rollout_rmse,rollout_steps,solver_seconds
0.28906905790790915,0.0011850523296743631,0.10482270270586014,0.008049131371080875,0.01948602870106697,1.0123517513275146,0.07754203677177429,199.0,0.020422404166311026
0.2862582807429135,0.0011971148196607828,0.11429128050804138,0.008945181034505367,0.01959797367453575,1.0124082565307617,0.07903942465782166,199.0,0.018494840245693922
0.2866794280707836,0.001172617543488741,0.10451796650886536,0.007918133400380611,0.0191876869648695,1.0123850107192993,0.07650497555732727,199.0,0.01835571276023984
0.286726170219481,0.0011936097871512175,0.1134827584028244,0.008863789029419422,0.019572116434574127,1.0120675563812256,0.07885169982910156,199.0,0.019399222917854786
0.2922277799807489,0.0012128575472161174,0.11136895418167114,0.009011933580040932,0.020260099321603775,1.0118588209152222,0.08167436718940735,199.0,0.02768965531140566
0.2923828992061317,0.0012060401495546103,0.10582060366868973,0.008473081514239311,0.020155897364020348,1.0116945505142212,0.08080395311117172,199.0,0.029691467992961407
0.2896764180622995,0.0012138679157942533,0.11200977861881256,0.00907640065997839,0.02026832103729248,1.0116113424301147,0.08176801353693008,199.0,0.02710872795432806
0.2894949959591031,0.0012027042685076594,0.10419885814189911,0.008304630406200886,0.020127585157752037,1.0117237567901611,0.0804324671626091,199.0,0.026596770156174898
0.2859217948280275,0.0010954010067507625,0.11759714037179947,0.008622824214398861,0.018105054274201393,1.0076152086257935,0.07369866967201233,199.0,0.019206327851861715
0.2863523378036916,0.0010915565071627498,0.11344496160745621,0.008290129713714123,0.017939887940883636,1.0075385570526123,0.07344291359186172,199.0,0.020453298930078745
0.28622303484007716,0.0010926672257483006,0.10985678434371948,0.008013526909053326,0.018008558079600334,1.007583498954773,0.07331451773643494,199.0,0.019390651024878025
0.2853423780761659,0.0010933844605460763,0.11409416049718857,0.008336890488862991,0.018030256032943726,1.0076591968536377,0.07344572246074677,199.0,0.01898794900625944
0.28628901904448867,0.0010579893132671714,0.11646562069654465,0.00870705209672451,0.01845110021531582,1.0096886157989502,0.07529616355895996,199.0,0.019112928304821253
0.28608015831559896,0.0010565657867118716,0.11445805430412292,0.008493383415043354,0.018313730135560036,1.008604645729065,0.07465646415948868,199.0,0.01844740379601717
0.28614094387739897,0.0010526179103180766,0.10822620242834091,0.008028156124055386,0.018395869061350822,1.0082381963729858,0.07460340112447739,199.0,0.01939652906730771
0.2855020989663899,0.0010555523913353682,0.11092642694711685,0.008253175765275955,0.018411869183182716,1.009190559387207,0.07489819079637527,199.0,0.019500697031617165
0.2903726729564369,0.0010654113721102476,0.1081642284989357,0.008313781581819057,0.019033651798963547,1.0084518194198608,0.07731827348470688,199.0,0.027024564798921347
0.2924361112527549,0.0010635495418682694,0.10439004749059677,0.007960902526974678,0.018915502354502678,1.0085217952728271,0.07671857625246048,199.0,0.02769983885809779
0.29256073106080294,0.0010695848613977432,0.11131871491670609,0.008611595258116722,0.01906970515847206,1.0082839727401733,0.07780551165342331,199.0,0.02891126787289977
0.2934138812124729,0.0010630876058712602,0.10500264167785645,0.008028224110603333,0.0189400352537632,1.008542776107788,0.07691758126020432,199.0,0.0278642401099205
0.2870614086277783,0.0011478923261165619,0.10658147931098938,0.008268821984529495,0.01945803314447403,1.0124690532684326,0.07835300266742706,199.0,0.019048944115638733
0.28158680722117424,0.0011484276037663221,0.1116064116358757,0.008632049895823002,0.019226592034101486,1.012621521949768,0.07812391221523285,199.0,0.01890123588964343
0.28228513803333044,0.00114587286952883,0.10932031273841858,0.00846087746322155,0.019340870901942253,1.0125751495361328,0.0781724750995636,199.0,0.019336565397679806
0.28221394401043653,0.0011543076252564788,0.11229555308818817,0.008781246840953827,0.019449597224593163,1.0121134519577026,0.07894685864448547,199.0,0.01908424822613597
0.28554095327854156,0.0011706758523359895,0.11149399727582932,0.009057456627488136,0.020131489261984825,1.011595368385315,0.08197353035211563,199.0,0.02586269611492753
0.2863245108164847,0.0011620607692748308,0.10603553801774979,0.008505942299962044,0.019964003935456276,1.0116487741470337,0.08094923198223114,199.0,0.027681647799909115
0.28491463884711266,0.0011616942938417196,0.10324239730834961,0.008246174082159996,0.020047925412654877,1.0117231607437134,0.0806061401963234,199.0,0.027509199921041727
0.28462522430345416,0.0011574571253731847,0.10225134342908859,0.008120972663164139,0.019946657121181488,1.0117067098617554,0.08015038818120956,199.0,0.028194904793053865
0.2784324851818383,0.0010552321327850223,0.11245685070753098,0.007985209114849567,0.017501436173915863,1.0078034400939941,0.07138194143772125,199.0,0.017692362889647484
0.27839019522070885,0.001059088739566505,0.11250045150518417,0.008033445104956627,0.01755288802087307,1.0075139999389648,0.07176469266414642,199.0,0.0187238329090178
0.28114193491637707,0.0010587640572339296,0.11433597654104233,0.008172803558409214,0.01756952702999115,1.0076823234558105,0.0718495175242424,199.0,0.020135271828621626
0.2807870367541909,0.001056394656188786,0.10793542861938477,0.007672261446714401,0.017513643950223923,1.0078450441360474,0.07146037369966507,199.0,0.01923547498881817
0.2862170422449708,0.001071282080374658,0.11972162127494812,0.008894205093383789,0.018146377056837082,1.0075608491897583,0.07466515153646469,199.0,0.02933653723448515
0.28514432813972235,0.0010702877771109343,0.11586561053991318,0.008609943091869354,0.01817437633872032,1.00728440284729,0.07466377317905426,199.0,0.027626647148281336
0.2855956479907036,0.0010729451896622777,0.12096851319074631,0.009008132852613926,0.018161624670028687,1.0074052810668945,0.07483051717281342,199.0,0.028790506068617105
