long_rollout_rmse,long_vs_short_ratio,model_rollout_seconds,one_step_mae,one_step_relative_rmse,one_step_rmse,rollout_mae,rollout_relative_rmse,rollout_rmse,rollout_steps,short_rollout_rmse,solver_seconds
0.01543816551566124,2.1925132685470325,0.2801431240513921,0.0009682115633040667,0.14498327672481537,0.0017873765900731087,0.011202994734048843,1.2553484439849854,0.01543816551566124,199.0,0.0070413099601864815,0.01865094294771552
0.015708845108747482,2.2752156361855085,0.27977209398522973,0.0009825809393078089,0.14045676589012146,0.0017581717111170292,0.011614270508289337,1.258037805557251,0.015708845108747482,199.0,0.006904332432895899,0.019327403977513313
0.01565774343907833,2.2439927446916412,0.284598542843014,0.0009844031883403659,0.1409723162651062,0.0017622866434976459,0.011597973294556141,1.2556087970733643,0.01565774343907833,199.0,0.006977626588195562,0.02840635972097516
0.015612980350852013,2.234365462072201,0.28207473969087005,0.0009863257873803377,0.14161822199821472,0.001760356011800468,0.01158752478659153,1.259137749671936,0.015612980350852013,199.0,0.006987657397985458,0.018793439026921988
0.015516779385507107,2.2366782277270927,0.2804271727800369,0.0009867751505225897,0.14259211719036102,0.0017598619451746345,0.011531412601470947,1.260331630706787,0.015516779385507107,199.0,0.006937421392649412,0.01938281301409006
0.015603114850819111,2.260921403786817,0.2831716169603169,0.0009871991351246834,0.14220063388347626,0.0017620751168578863,0.011579305864870548,1.2622829675674438,0.015603114850819111,199.0,0.006901219487190247,0.029165314976125956
0.015622212551534176,2.2348937500283124,0.2865062328055501,0.0009522681939415634,0.14000840485095978,0.0017551940400153399,0.011438886635005474,1.2492245435714722,0.015622212551534176,199.0,0.006990136578679085,0.027729729190468788
0.015693478286266327,2.253154008912736,0.2857935051433742,0.0009530472452752292,0.1395866721868515,0.0017563434084877372,0.011490699835121632,1.2503241300582886,0.015693478286266327,199.0,0.006965115666389465,0.02782543934881687
0.01598690077662468,2.2930822624935905,0.2863212996162474,0.0009891825029626489,0.13714013993740082,0.0017627932829782367,0.011807851493358612,1.2468006610870361,0.01598690077662468,199.0,0.006971795577555895,0.028702133800834417
0.015470989048480988,2.2300786421365615,0.280700858682394,0.0009574526338838041,0.14273369312286377,0.0017577495891600847,0.011384844779968262,1.2593778371810913,0.015470989048480988,199.0,0.006937418598681688,0.01931300014257431
0.015422566793859005,2.1796623481289523,0.2805044371634722,0.0009440719150006771,0.14278970658779144,0.0017540573608130217,0.01125912182033062,1.2585705518722534,0.015422566793859005,199.0,0.007075667846947908,0.01939925504848361
0.015371490269899368,2.2286287920671946,0.28066580602899194,0.000944540137425065,0.1431778371334076,0.001753634074702859,0.011225881986320019,1.2581140995025635,0.015371490269899368,199.0,0.006897286046296358,0.019139852840453386
0.015161484479904175,2.1971683360622167,0.28268928173929453,0.0009449826902709901,0.14682242274284363,0.0017558266408741474,0.011023960076272488,1.2709226608276367,0.015161484479904175,199.0,0.006900465581566095,0.019102441146969795
0.015408344566822052,2.260818208564323,0.28290360420942307,0.0009431500802747905,0.14044074714183807,0.0017063450068235397,0.011382579803466797,1.2713065147399902,0.015408344566822052,199.0,0.006815384142100811,0.019616538658738136
0.01514351461082697,2.2273714825465736,0.2812047409825027,0.0009183685760945082,0.1431436687707901,0.0017027370631694794,0.011155188083648682,1.2761989831924438,0.01514351461082697,199.0,0.006798827555030584,0.019395662005990744
0.015420101583003998,2.2577719451257994,0.2851930158212781,0.0009151942795142531,0.1392233669757843,0.0017040071543306112,0.011279788799583912,1.2629812955856323,0.015420101583003998,199.0,0.006829787045717239,0.028688971884548664
0.015618938021361828,2.291876399137023,0.2801493383012712,0.0009475753759033978,0.13788796961307526,0.0017078407108783722,0.011538797989487648,1.2641514539718628,0.015618938021361828,199.0,0.006814912892878056,0.018709818832576275
0.01564561016857624,2.308688951696224,0.2858153241686523,0.0009489035583101213,0.13794459402561188,0.00171054364182055,0.011541353538632393,1.2648320198059082,0.01564561016857624,199.0,0.006776837632060051,0.02879799297079444
0.015189709141850471,2.2286907019835693,0.2861280874349177,0.0009180466877296567,0.1424657255411148,0.0017035057535395026,0.011160099878907204,1.2734559774398804,0.015189709141850471,199.0,0.006815530359745026,0.02959665423259139
0.014977525919675827,2.1934845635974627,0.27966024773195386,0.0009044649777933955,0.1441761553287506,0.0016962180379778147,0.010950732976198196,1.2762032747268677,0.014977525919675827,199.0,0.006828188430517912,0.019068146124482155
0.015098148956894875,2.2177782030820405,0.2852025181055069,0.0009070081869140267,0.14295539259910583,0.001701588393189013,0.01101927924901247,1.2715636491775513,0.015098148956894875,199.0,0.0068077812902629375,0.027521660085767508
0.015371494926512241,2.308774691658946,0.2796765249222517,0.0009411780047230422,0.14198577404022217,0.001708516268990934,0.011377254500985146,1.2805876731872559,0.015371494926512241,199.0,0.0066578583791852,0.01869664015248418
0.015262010507285595,2.2547900563337744,0.27977486699819565,0.0009420260903425515,0.14214392006397247,0.0017106820596382022,0.011313412338495255,1.2712733745574951,0.015262010507285595,199.0,0.006768705788999796,0.01925458014011383
0.014685489237308502,2.129282799515685,0.2792148473672569,0.0009156919550150633,0.1510273963212967,0.0017024235567077994,0.010591352358460426,1.3059946298599243,0.014685489237308502,199.0,0.006896918173879385,0.018876072950661182
0.014710946939885616,2.1456764862476487,0.2864021807909012,0.0009171934798359871,0.1502128690481186,0.0017040336970239878,0.010589087381958961,1.2999742031097412,0.014710946939885616,199.0,0.006856088060885668,0.02635748917236924
0.014631076715886593,2.1264233908212136,0.2870580889284611,0.0009151946869678795,0.1511751115322113,0.001701803645119071,0.010555216111242771,1.3029025793075562,0.014631076715886593,199.0,0.006880603730678558,0.027880840003490448
0.015562857501208782,2.254639246057837,0.27940222807228565,0.0009337447118014097,0.13749295473098755,0.0017050098394975066,0.011424734257161617,1.258090615272522,0.015562857501208782,199.0,0.006902593187987804,0.019033091608434916
0.01541904266923666,2.2654409127624264,0.2859823959879577,0.0009342269622720778,0.1398073434829712,0.0017062588594853878,0.011367297731339931,1.2665181159973145,0.01541904266923666,199.0,0.006806199438869953,0.02809288678690791
0.015455521643161774,2.2900868067654216,0.2874066801741719,0.0009341136319562793,0.13935470581054688,0.0017054120544344187,0.011392476968467236,1.26603364944458,0.015455521643161774,199.0,0.006748880259692669,0.029996130149811506
0.015231730416417122,2.2324224983067387,0.28359922394156456,0.000916234974283725,0.1417553722858429,0.0017029315931722522,0.011182360351085663,1.2710405588150024,0.015231730416417122,199.0,0.006822960451245308,0.018865294754505157
0.1416015475988388,0.7841301653306849,0.28033505799248815,0.0034885634668171406,0.1291358768939972,0.018355803564190865,0.05540560558438301,0.9986841082572937,0.1416015475988388,199.0,0.18058423697948456,0.0184840839356184
0.11577105522155762,0.8218178725615243,0.2874518916942179,0.003226574743166566,0.1255146712064743,0.014484383165836334,0.049900688230991364,1.0057272911071777,0.11577105522155762,199.0,0.14087191224098206,0.028844807762652636
